-44.5665520239,-100.04354808,0.0007221919,0.0144670741,0.07508119,20.71199,26.58682,1.6606302549
-46.7016088761,-101.2609936,0.0006435917,0.014606044,0.07521226,20.77353,26.26869,0.6113348456
-45.5430367183,-102.6437185,0.0006083516,0.0145649302,0.075329745,20.69144,25.97289,0.6005119037
-43.702821813,-103.5049225,0.0005899878,0.0143787614,0.07544137,20.47197,25.7059,1.2730754033
-43.136446745,-103.1947836,0.0005892217,0.0139067029,0.075512185,19.95735,25.45182,2.2942980409
-40.1336943686,-102.3171581,0.0005916068,0.0133954523,0.07560489,19.38424,25.23869,3.5906092151
-38.946250679,-101.12259042,0.0006009101,0.0128650722,0.075704275,18.78068,25.04539,2.5518180072
-39.4334150877,-100.0305197,0.0006044256,0.0122555444,0.075777825,18.05411,24.85213,1.8678774408
-39.2872085488,-96.3960511,0.0006008463,0.0118630815,0.075855855,17.56543,24.66687,0.7092900098
-41.9462715975,-95.2580513,0.0005850322,0.011822798,0.07594827,17.49546,24.45812,2.0534802762
-48.781206445,-97.477216,0.0005908313,0.0117441328,0.07606369,17.40599,24.17709,2.2142375244
-53.5490746698,-98.73903247,0.0006001569,0.0113082117,0.07622212,16.8594,23.84523,3.4572401131
-47.4235082604,-99.1779401,0.0005905583,0.011149663,0.07633521,16.64215,23.5873,1.7128385512
-40.0610960326,-99.282764,0.0005895542,0.0109792079,0.076398795,16.41623,23.41802,2.2039793545
-38.1316483368,-78.841409,0.0005837108,0.0110055064,0.07644946,16.44901,23.27365,1.0046930026
-36.6640844413,-12.407211,0.0005695503,0.0116540419,0.07647367,17.28731,23.14555,-1.136498401
-22.5266079308,83.448711,0.000593067,0.0121059088,0.0763993,17.89414,23.17063,-0.8309529212
41.2262541446,179.237796,0.0005974892,0.0128025522,0.075909,18.7461,23.91084,-5.3249345037
61.8205886879,273.86892,0.0005789831,0.0137920862,0.075335875,19.86226,24.83764,-9.5942426342
65.7365746674,355.94013,0.0005647266,0.0149199566,0.07481552,21.06138,25.74898,-9.0848690836
40.3409058307,428.69338,0.000555332,0.0160329023,0.07450835,22.17485,26.30727,-10.2646999879
90.7605393925,489.12483,0.0005606184,0.0166898566,0.073938385,22.80853,27.37511,-20.392916396
170.6707120465,533.07287,0.0005437711,0.018048619,0.07283084,24.03207,29.30121,-9.2552003719
148.164717226,564.79193,0.0005219212,0.0186256876,0.0720438,24.50856,30.87735,-9.4534045373
146.7538707912,577.14086,0.000541357,0.0193526752,0.07129288,25.13497,32.30475,-17.0785735213
144.2097362831,577.12822,0.0005301452,0.0201797052,0.07066506,25.79609,33.5793,-12.3467417403
157.5973173435,561.87598,0.0004947055,0.0207727989,0.06993599,26.2295,34.95557,-9.4716860102
45.3100694075,494.5943,0.0004820127,0.0223750555,0.069982595,27.42732,35.50965,-12.1553036007
44.8198104728,450.69009,0.0004759838,0.0226522703,0.07011263,27.61901,35.56528,-7.588185575
-29.7296168173,381.09004,0.0004754037,0.0234016254,0.070630575,28.15576,34.76167,-8.704241577
-11.9308949913,296.07578,0.0004799962,0.0237626275,0.070984435,28.41192,34.2276,-6.6117180688
30.9644585683,215.519116,0.0004711465,0.0236659334,0.07098942,28.33752,34.261,-2.8150691173
-14.2961337218,122.597197,0.0004806439,0.0239914411,0.07125066,28.57116,33.81674,-3.1884364614
-48.3248921223,18.822379,0.0004946255,0.0236913857,0.07173013,28.37324,33.02324,-1.1105031239
-22.4528932029,-66.90755,0.0005183903,0.0232611155,0.0720026,28.0897,32.58808,0.463668417
-31.7299840743,-112.90118,0.0005620542,0.0220183596,0.07227151,27.22287,32.10233,0.318261716
-65.3566409991,-114.725987,0.0008023393,0.0173608156,0.07303471,23.61681,30.66156,0.6406152272
-72.3483793302,-108.786738,0.0008299899,0.0165482612,0.073423465,22.90247,29.86174,0.5456617365
-68.6169334209,-105.161905,0.0008529531,0.0160084244,0.073762085,22.41843,29.14482,0.5091314329
-61.6641732893,-102.154251,0.0008562741,0.0155405651,0.074073485,21.96851,28.54157,0.8907010595
-56.4897701841,-99.0439152,0.0008543417,0.0153293441,0.074327045,21.75929,28.0259,0.0472875161
-53.0152493738,-95.9908318,0.0008458222,0.0154350454,0.074546625,21.85646,27.57393,-0.2054609433
-53.4710317303,-95.8789189,0.0008366277,0.0147938503,0.0747342,21.19954,27.13629,0.5949910401
-51.2044411308,-99.8979998277,0.0008315611,0.0134023197,0.074898895,19.69486,26.73989,4.3902161148
-48.4811033125,-102.28291423,0.0006910764,0.0139944583,0.07504557,20.1903,26.38845,1.9754328713
-48.9536616056,-103.3991028,0.0005645162,0.0140100374,0.075185915,20.06617,26.04357,2.0607136193
-46.9987604059,-104.0976343,0.0005249352,0.0138649852,0.07530126,19.85894,25.73186,1.6041139558
-47.1054167087,-104.7226822,0.0005189224,0.0134853354,0.075454105,19.42183,25.42778,2.50020068
-47.37857155,-104.491876,0.0005082397,0.0131880398,0.07559058,19.0658,25.12766,4.8731187703
-45.5812575479,-105.4772661842,0.0005006309,0.0129380441,0.07570375,18.76257,24.8541,4.7053402828
-43.226591341,-105.57429205,0.0004987326,0.0126569547,0.07580833,18.42214,24.61392,2.7940591855
-38.1714025785,-106.4002981,0.0004962723,0.0123677717,0.07585461,18.06425,24.4382,3.4699205731
-38.6358211212,-106.658288,0.0004920264,0.0121202173,0.07586551,17.75089,24.26269,3.3478635514
-39.5475160706,-106.1105815,0.00049127,0.0118456098,0.075938185,17.40393,24.08226,2.4351969737
-38.905022034,-104.5242729,0.0004941242,0.0115567263,0.07599841,17.0372,23.9144,1.7490992598
-40.3965642666,-104.0194764,0.0004991189,0.0112419027,0.07605653,16.63351,23.73469,1.3230412192
-43.9653343479,-102.4761706,0.0004999624,0.0109170879,0.07616256,16.20063,23.51889,1.8339447117
-43.9243116092,-103.0427035,0.0005014232,0.0108687061,0.076248545,16.14258,23.30904,0.9753774171
-44.58671,-101.57107892,0.0004877897,0.0106784256,0.07630558,15.86729,23.09629,0.4578818032
-43.8849847685,-99.4978016,0.0004989088,0.0103063228,0.076399285,15.36389,22.89689,2.4981618651
-48.1347003512,-79.653133,0.0005092896,0.0102133002,0.076522645,15.25191,22.65287,1.818950027
-47.2127546574,-16.67879,0.0005116015,0.0104898991,0.07661362,15.65755,22.41943,-0.0144902367
-27.7509053523,69.930459,0.0005125076,0.011293374,0.07659681,16.76248,22.40055,-3.4484444796
33.9590311062,172.192672,0.0005041282,0.0120685509,0.076153005,17.75217,23.07213,-5.5729453479
68.4200285472,264.81851,0.000525889,0.0129726612,0.075523905,18.87881,24.09058,-4.5586599229
80.6556903328,346.38972,0.0005550944,0.0141546479,0.074862985,20.25187,25.18651,-10.3722901854
155.1057809285,529.50829,0.0004988503,0.017879755,0.07286001,23.86011,28.75553,-6.6814288744
156.8837403948,559.31802,0.000481733,0.0184902501,0.07199346,24.37789,30.43022,-4.7468652021
137.4406916509,577.74609,0.0004965569,0.018645298,0.071349555,24.5159,31.7576,-10.1609993185
145.2212578673,580.28385,0.0005256236,0.0190774246,0.07069699,24.89964,33.05862,-9.4250411027
160.2589673247,565.28482,0.0005119787,0.019782706,0.0700003,25.46787,34.47684,-8.5092249869
96.5560442623,537.6133,0.0004937,0.0206015714,0.069761935,26.10473,35.10891,-11.9845600843
38.5595296585,499.18439,0.000480431,0.0208800567,0.06994911,26.30672,35.07739,-10.0524133227
45.044526143,449.1658,0.0004658626,0.021460626,0.07007074,26.73775,35.14745,-11.1902577599
-30.3203157089,384.97664,0.0004474347,0.021726211,0.07059501,26.92135,34.34775,-8.5516680162
-15.468338464,303.20011,0.0004527917,0.0222570802,0.070954105,27.32024,33.78953,-6.5449865003
26.4572205621,215.065965,0.0005007392,0.0219752177,0.070970005,27.14405,33.78588,-5.0879349
-16.0612228727,117.528127,0.0005159901,0.0218658128,0.071249325,27.07296,33.33031,-4.5487216016
-58.4448190414,13.53973681,0.0005416701,0.021598966,0.071811605,26.89295,32.4259,-0.4669632822
-26.7900367693,-68.778172,0.0005589128,0.0211118846,0.072071905,26.53859,31.94602,0.4533905695
-52.1081960506,-112.900863,0.0006922997,0.0175932423,0.072733245,23.72711,30.75135,2.1552209204
-64.2802833929,-108.503624,0.0008008405,0.0163159173,0.073132745,22.64994,30.00522,0.8433562476
-68.9410908174,-105.828112,0.0008525223,0.0154329548,0.07354427,21.84597,29.25125,1.6680227209
-67.1430047637,-101.026038,0.0008795442,0.0149594579,0.073890845,21.40219,28.55529,0.5048108034
-61.3283536184,-96.401333,0.0008921811,0.0147206308,0.074201105,21.17526,27.95752,1.4226444428
-54.827224576,-92.585556,0.0008934727,0.0144727816,0.07442451,20.92085,27.46061,0.3656049125
-51.0697001312,-90.326991,0.0008939472,0.0142406164,0.074601605,20.67777,27.02827,0.7895666638
-48.1067868635,-86.7747942,0.0009010715,0.014400626,0.074789515,20.85527,26.64727,-0.6034002391
-45.9194175445,-86.0711391,0.0009020974,0.0144105569,0.07495552,20.86579,26.30598,-0.0828053049
-45.9648229009,-85.5358139537,0.0008916549,0.0132097656,0.075084135,19.54452,25.97623,2.5555703669
-44.1295516499,-85.0929221814,0.0008852164,0.0124063286,0.075184245,18.60436,25.67785,0.5484918658
-41.8682529958,-86.48946882,0.0008799217,0.0118344569,0.075264925,17.90114,25.41508,4.4770951222
-44.9915470169,-90.99236702,0.000863464,0.0118679132,0.07539279,17.92012,25.12489,-0.1110036102
-44.2962825959,-90.7164947,0.000852814,0.0120711806,0.07551103,18.1568,24.85056,-0.5823709439
-41.1996429376,-89.3753498042,0.0008478905,0.0120850572,0.075623695,18.16812,24.6198,0.3293649164
-41.894502245,-88.52884557,0.0008142594,0.0122356075,0.075706235,18.30827,24.38853,0.1062555465
-43.1460094666,-86.7852552,0.0007673493,0.012592071,0.075805235,18.67796,24.1496,-0.6422793037
-42.8761184129,-88.3478143,0.0007251064,0.0129732505,0.075872985,19.07461,23.91932,0.1321384024
-43.428201864,-91.0355612,0.0006555748,0.0120434313,0.076067585,17.87568,23.47386,9.1077697924
-47.4037121901,-91.3660725,0.0006397118,0.0122495117,0.076195925,18.11421,23.19836,2.8931816282
-34.8192870959,-89.50112926,0.0006321958,0.0122999918,0.076226585,18.17009,23.06729,0.3876444471
-26.5287033939,-89.2809132,0.000626611,0.011980336,0.07622271,17.76987,23.03119,2.1976895709
-20.8798789705,-88.2664957,0.000646168,0.0115336976,0.076173985,17.23125,23.06077,1.2352918192
